Speaker	abrikos	alycha	arba	babochka	baran vzroslyj	barbaris	barsuk	bedro	bereza	bloha	bok	bok (a)	bok (b)	boroda	borozda	braslet	brevno	brevno (b) balka	brov'	bul'on	burdjuk	burka, vojlok	bychok (ot odnogo goda do treh let)	byk (proizvoditel')	cheljust'	cheremsha	cherpak	cherv'	chesnok	chirej, naryv	chlen muzhskoj	chuhta	den'	derevo	desna	detenysh	dno	dom, komnata	doroga	doska	dozhd'	dub	dver'	dym	dyra	ezh	fundament	glaz	gnezdo	gnida	gnoj	god	golen' (a)	golen' (b)	golenische	golos	golos/zvuk	golova	golub'	gora, gornoe pastbische	gorlo	gornyj kozel, tur	goroh	gorst' (dvumja rukami)	gorst' (odnoj ruki)	grabli	grabli (b) borona	greben' dlja shersti	griva loshadi	grjaz' (na odezhde, na tele)	grud'	grusha	guba	gumno	gvozd'	hinkal	hleb	hlebnoe izdelie s nachinkoj	hlev	hmel'noj napitok, buza	holm, kucha	hrjasch	hvost	igla	imja	inej	iva	jabloko	jachmen'	jagnenok (a) do neskol'kih mesjatsev	jagnenok (b) ot nesk mesjatsev do goda	jagnenok do odnogo goda	jagoda shipovnika	jajtso	jama	jarmo	jascheritsa	jazyk	jula	kaban	kadyk	kal	kal zhidkij	kamen'	kameshek	kamysh	kapkan	kaplja	kaplja (a) stekajuschaja	kaplja (b) tochka vody	katok dlja kryshi	kinzhal	kirka	kishka	kishka (a)	kishka (b)	kist' ruki	kizil	kizjak	klesch	klin	kljatva	kljuch	kljuv	klop	klyk	knut	kobyla	kol	kol'tso	koleno	koleso	koljuchee travjanistoe rastenie	koljuchka (ship rastenija)	kollektivnaja rabota	kolos	komar	konets, ostrie	kopyto	kora, kozhura	koren'	korennoj zub	korova	koryto	korzina	kosa	kosa zhenskaja	koshka	kost'	kostochka (ploda)	kosulja, serna	kotel	kover	koza	koza molodaja (do 2-3 let)	kozel	kozjavka	kozlenok	kozlenok (a) do neskol'kih mesjatsev	kozlenok (b) ot nesk. mesjatsev do goda	kraj	krapiva	kremen'	krov'	krylo	krysha (zemljanaja)	kryshka	kukushka	kulak	kuritsa	kuropatka	kust	kuvalda	kuvshin	kuznechik	kuznechnyj meh	ladon'	lapa	lastochka	led	legkoe	les	lestnitsa kamennaja	leto	lipa	lisa	list	litso	ljagushka	ljul'ka	lob	lokot'	lopata	lopata (a) derevjannaja	lopata (b) zheleznaja	lopuh, rastenie s krupnymi list'jami	loshad', kon' (rodovoe nazvanie)	lozhka	lozhka (a) metallicheskaja	lozhka (b) derevjannaja	luk	luk (oruzhie)	luna, mesjats	malina	maslo	med	med', bronza	medved'	mel'nitsa	merka dlja muki	meshok	mesto	metka (na uhe ovtsy), shram	mezha	mjakina	mjaso	mjata	mocha	mogil'nyj kamen'	mogila	mol'	molitva	molnija	moloko	molotil'naja doska	molotok	molozivo	more	most	motok nitok	motyga	mozg golovnoj	muha	muka	mul	muravej	mysh'	naperstok	nebo	nitka	noch'	noga	nogot'	nos	nosha	nosha (b) vjazanka travy ili hvorosta	nosok vjazjanyj	nozh	nozhnitsy	nozhny	oblako	ochag	ogon'	ohapka	okno	olen'	olovo	oreh	oreh (gretskij)	oreh (lesnoj)	osel	osen'	oslenok	ost' (kolosa)	oves	ovtsa molodaja (a) samka	ovtsa molodaja (b) samets	ovtsa molodaja ot odnogo goda do 2-3 let	ovtsa vzroslaja, ovtsematka	ovtsy, melkij rogatyj skot	palas	palets	palka	papaha	pauk	pchela	pech' glinjanaja dlja hleba	pechen'	pen'	pena, puzyri na vode	pero	peschera	pesnja	pesok	petuh	petushinyj greben'	pijavka	pila	pischevod	pjad' bol'shaja	pjad' malaja	pjatka	platok zhenskij	plecho	plesen'	plita kamennaja dlja ukreplenija kraev kryshi	pochka	podborodok	podkova	podmyshka	pojas	pol zemljanoj	pole	poleno, drova	poloska kozhi, remeshok	pomet (a) ovtsy	pomet (b) loshadi	pomet (c) korovy	pomet (d) ptitsy	pomet (e) melkih zhivotnyh	pomet zhivotnyh (obschee)	postel' (mesto dlja span'ja)	posuda (sobir.)	pot	potolok	pricheska muzhskaja, chub	proso	prysch	pshenitsa	ptitsa	ptitsa chernaja (galka, grach, skvorets)	ptitsa dlinnonogaja (zhuravl', tsaplja, aist)	ptitsa hischnaja (orel, sokol, jastreb)	ptitsa hischnaja nochnaja (sova, filin)	pugovitsa	pupok	pyl'	rana	razvaliny	rech', slovo	reka	reka bol'shaja	reka malen'kaja	resnitsa	rodnik	rog	rosa	rot	rozh'	rubashka	ruchej, raspadok	ruka (a)	ruka (b)	rukav	rukavitsa	rukojatka (nozha, sabli)	ryba	sablja	samets	samka	sani	sapog (vojlochnyj, vjazanyj)	scheben', kamennye oskolki	scheka	schenok	schepka	schiptsy dlja uglej	sedlo	sedlo (a) ezdovoe	sedlo (b) guzhevoe	selenie	selenie (b) hutor	selezenka	semja	senoval, saraj	serdtse	serebro, den'gi	serp	serp (a) prjamoj	serp (b) krivoj	set'	sheja	sherst' koz'ja	sherst' ovech'ja	sherst' ovech'ja (a) vesennjaja	sherst' ovech'ja (b) osennjaja	shilo	shkura kozy	shkura krupnokopytnogo	shkura melkokopytnogo	shkura ovtsy	shtany	shumovka	sito	sito (a) dlja muki	sito (b) dlja zerna	skala, skalistyj sklon	skazka	sklon solnechnyj	sklon tenevoj	slepen'	sleza	sliva	sljuna	sljuna (a)	sljuna (b)	smetana	smola	sneg	snop	snovidenie	sobaka	soha	sol'	solntse	solod	soloma	soplja	sornjak	soroka	soshnik	sosok	sosok (a)	sosok (b)	sperma	spina	spitsa vjazal'naja	stena	stog	stog (a) bol'shoj	stog (b) malen'kij	stojachaja voda (ozero, luzha)	stolb opornyj	strela	stremja	stupnja	suka	sunduk	sustav	svad'ba	svet	svinets	svjazka snopov v pole	sychug	syr (brynza)	syr (tvorog)	syvorotka	taburet	tanets	telenok (do odnogo goda)	telka (ot odnogo goda do treh let)	telo	ten'	testo	tkatskij stanok	tmin	tochilo	tochilo (a) ploskoe	tochilo (b) krugloe	tolokno	topkoe mesto	topor	trava	trut	tsep'	tsvetok	tulup, shuba	tuman	tusha	ugol	ugol (a) vnutrennij	ugol (b) vneshnij	ugol' drevesnyj	uho	ular, gornaja indejka	us	utro	uzdechka	v'juk	v'juk (a) tsel'nyj	v'juk (b) dvustoronnij	venik	venik (b) metla	vereteno	verevka	vesch', predmet	vesna	veter	vetka	vilka	vily	vinograd	vlagalische	voda	vol	volk	volos	vorona	vosh'	vydelenija iz glaz	vymja	zad	zagon dlja dojki ovets	zajats	zamok	zastezhka	zastezhka (a) nakidnaja verevochnaja petlja	zastezhka (b) prjazhka	zemlja, pochva	zemlja, razmjakshaja ot dozhdja; zemljanoj rastvor	zemljanika	zerkalo	zerno (sobir.)	zernyshko	zharenoe zerno	zhelch'	zhelezo	zhelob	zhelob (a) dlja zerna na mel'nitse	zhelob (b) dlja vody na mel'nitse	zheludok	zherd'	zherebenok	zherebets	zhila	zhila (a)	zhila (b)	zhir	zhivot	zima	zmeja	zola	zoloto	zub	zver' pushnoj (laska, kunitsa, belka)	zvezda	zvuk
abrikos	0.0	0.11764705882352941	0.3333333333333333	0.6666666666666666	0.26666666666666666	0.75	0.5	0.3888888888888889	0.35294117647058826	0.2777777777777778	0.25	0.0	0.8333333333333334	0.5	0.3888888888888889	0.6111111111111112	0.6363636363636364	0.3333333333333333	0.4444444444444444	0.6666666666666666	0.7222222222222222	0.5	0.3333333333333333	0.2777777777777778	0.5	0.2777777777777778	0.5555555555555556	0.3888888888888889	0.3888888888888889	0.7647058823529411	0.4444444444444444	0.5882352941176471	0.6666666666666666	0.5555555555555556	0.6666666666666666	0.4444444444444444	0.9444444444444444	0.5	0.2222222222222222	0.6111111111111112	0.7222222222222222	0.4	0.8888888888888888	0.5555555555555556	0.3333333333333333	0.47058823529411764	0.5555555555555556	0.16666666666666666	0.5294117647058824	0.4117647058823529	0.7222222222222222	0.7777777777777778	0.25	0.5555555555555556	0.6470588235294118	0.5	0.7	0.4444444444444444	0.3333333333333333	0.6111111111111112	0.3333333333333333	0.23529411764705882	0.7222222222222222	0.4117647058823529	0.4444444444444444	0.6	0.125	0.8333333333333334	0.7777777777777778	0.6111111111111112	0.4444444444444444	0.3333333333333333	0.7222222222222222	0.9444444444444444	0.3888888888888889	0.2222222222222222	0.5	0.1875	0.4444444444444444	0.8	0.05555555555555555	0.5	0.6111111111111112	0.2222222222222222	0.7222222222222222	0.7222222222222222	0.4375	0.3333333333333333	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.6666666666666666	0.47058823529411764	0.5555555555555556	0.2777777777777778	0.7777777777777778	0.5	0.2222222222222222	0.3888888888888889	0.2777777777777778	0.3333333333333333	0.4444444444444444	0.6111111111111112	0.5555555555555556	0.4166666666666667	0.5294117647058824	0.4444444444444444	0.3333333333333333	0.4	0.5	0.5294117647058824	0.6111111111111112	0.5	0.6666666666666666	0.5555555555555556	0.4444444444444444	0.7777777777777778	0.4166666666666667	0.5	0.3333333333333333	0.4444444444444444	0.7222222222222222	0.7222222222222222	0.5	0.4375	0.6666666666666666	0.4444444444444444	0.2777777777777778	0.29411764705882354	0.6666666666666666	0.4444444444444444	0.6470588235294118	0.9375	0.5294117647058824	0.17647058823529413	0.3333333333333333	0.35294117647058826	0.5294117647058824	0.4444444444444444	0.5	0.3333333333333333	0.8823529411764706	0.2777777777777778	0.6923076923076923	0.29411764705882354	0.3888888888888889	0.2777777777777778	0.2777777777777778	0.6363636363636364	0.6666666666666666	0.2857142857142857	0.6111111111111112	0.4444444444444444	0.2777777777777778	0.45454545454545453	0.2777777777777778	0.4117647058823529	0.35714285714285715	0.3333333333333333	0.5	0.6666666666666666	0.3333333333333333	0.7058823529411765	0.2222222222222222	0.8333333333333334	0.5	0.9444444444444444	0.2777777777777778	0.2777777777777778	0.2777777777777778	0.2777777777777778	0.35294117647058826	0.6	0.16666666666666666	0.5555555555555556	0.4444444444444444	0.6666666666666666	0.7777777777777778	0.4117647058823529	0.3888888888888889	0.5294117647058824	0.7222222222222222	0.5882352941176471	0.7857142857142857	0.5625	0.2777777777777778	0.6111111111111112	0.7222222222222222	0.3333333333333333	0.5	0.3888888888888889	0.8333333333333334	0.875	0.7777777777777778	0.6	0.25	0.29411764705882354	0.5384615384615384	0.4	0.4	0.5	0.7058823529411765	0.2222222222222222	0.7857142857142857	0.7857142857142857	0.8333333333333334	0.3333333333333333	0.2777777777777778	1.0	0.3333333333333333	0.35294117647058826	0.3888888888888889	0.6470588235294118	0.4166666666666667	0.6111111111111112	0.7777777777777778	0.3888888888888889	0.7777777777777778	0.4444444444444444	0.5	0.35294117647058826	0.3333333333333333	0.6428571428571429	0.7222222222222222	0.4444444444444444	0.7222222222222222	0.6111111111111112	0.3888888888888889	0.3888888888888889	0.5555555555555556	0.6666666666666666	0.6111111111111112	0.2777777777777778	0.3888888888888889	0.2777777777777778	0.2777777777777778	0.2777777777777778	0.2222222222222222	0.7222222222222222	0.4444444444444444	0.6875	0.7647058823529411	0.4444444444444444	0.3333333333333333	0.47058823529411764	0.5	0.6111111111111112	0.5555555555555556	0.7777777777777778	0.6111111111111112	0.4444444444444444	0.5	0.7777777777777778	0.7777777777777778	0.5555555555555556	0.3333333333333333	0.4444444444444444	0.75	0.3076923076923077	0.25	0.2777777777777778	0.7142857142857143	0.3888888888888889	0.5	0.29411764705882354	0.3125	0.45454545454545453	0.3333333333333333	0.2777777777777778	0.8235294117647058	0.3888888888888889	0.1875	0.8333333333333334	0.4444444444444444	0.4444444444444444	0.2777777777777778	0.2857142857142857	0.7222222222222222	0.35294117647058826	0.5	0.5555555555555556	0.6470588235294118	0.3333333333333333	0.47058823529411764	0.2777777777777778	0.5	0.3888888888888889	0.5	0.29411764705882354	0.5555555555555556	0.7272727272727273	0.16666666666666666	0.4444444444444444	0.3888888888888889	0.7142857142857143	0.5882352941176471	0.3333333333333333	0.5555555555555556	0.2777777777777778	0.875	0.3888888888888889	0.5555555555555556	0.8333333333333334	0.7222222222222222	0.6111111111111112	0.25	0.2727272727272727	0.8	0.5	1.0	0.8333333333333334	0.3125	0.6470588235294118	0.7222222222222222	0.5333333333333333	0.3333333333333333	0.2222222222222222	0.4117647058823529	0.5	0.4	0.3076923076923077	0.3125	0.2777777777777778	0.2777777777777778	0.3333333333333333	0.6666666666666666	0.5	0.7222222222222222	0.4375	0.4117647058823529	0.46153846153846156	0.8	0.6	0.5	0.125	0.3888888888888889	0.3888888888888889	0.7222222222222222	0.21428571428571427	0.5	0.2777777777777778	0.7692307692307693	0.6153846153846154	0.6666666666666666	0.7777777777777778	0.4444444444444444	0.5	0.7333333333333333	0.5	0.75	0.29411764705882354	0.5	0.5	0.6111111111111112	0.3888888888888889	0.5	0.4444444444444444	1.0	0.5	0.5714285714285714	0.3333333333333333	0.5384615384615384	0.5555555555555556	0.3888888888888889	0.4444444444444444	0.7777777777777778	0.4444444444444444	0.5555555555555556	0.0	0.2222222222222222	0.9285714285714286	0.3333333333333333	0.5882352941176471	0.8	0.5833333333333334	0.5384615384615384	0.8333333333333334	0.375	0.5555555555555556	0.7	0.625	0.6666666666666666	0.42857142857142855	0.6666666666666666	0.0	0.16666666666666666	0.7222222222222222	0.3333333333333333	0.4	0.4666666666666667	0.2777777777777778	0.9444444444444444	0.16666666666666666	0.9166666666666666	0.7142857142857143	1.0	0.3888888888888889	0.5882352941176471	0.7777777777777778	0.23529411764705882	0.9444444444444444	0.2777777777777778	0.7222222222222222	0.5555555555555556	0.2777777777777778	0.2777777777777778	0.5625	0.2777777777777778	0.47058823529411764	0.2857142857142857	0.6111111111111112	0.25	0.3	0.2	0.3333333333333333	0.7777777777777778	0.1111111111111111	0.5	0.08333333333333333	0.3333333333333333	0.5	0.2222222222222222	0.3125	0.5	0.6111111111111112	0.47058823529411764	0.2777777777777778	0.4444444444444444	0.5333333333333333	0.5	0.5882352941176471	0.4444444444444444	0.6875	0.4444444444444444	0.8666666666666667	0.42857142857142855	0.5555555555555556	0.17647058823529413	0.4117647058823529	0.3888888888888889	0.3888888888888889	0.5	0.16666666666666666	0.6111111111111112	0.8461538461538461	0.3076923076923077	0.8333333333333334	0.5833333333333334	0.6666666666666666	0.4444444444444444	0.2777777777777778	0.6666666666666666	0.5555555555555556	0.4375	0.6111111111111112	0.6666666666666666	0.5555555555555556	0.16666666666666666	0.4444444444444444	0.36363636363636365	0.14285714285714285	0.0	0.6666666666666666	0.6666666666666666	0.0	0.3333333333333333	0.8571428571428571	0.7222222222222222	0.5	0.6666666666666666	0.875	0.5555555555555556	0.18181818181818182	0.6111111111111112	0.4444444444444444	0.6111111111111112	0.7857142857142857	0.2777777777777778	0.7222222222222222	0.6666666666666666	0.5555555555555556	0.5	0.2777777777777778	0.7777777777777778	0.2777777777777778	0.2777777777777778	0.3888888888888889	0.2777777777777778	0.3333333333333333	0.6111111111111112	0.8888888888888888	0.5384615384615384	0.5	0.3333333333333333	0.7777777777777778	0.5	0.125	0.75	0.6666666666666666	0.3888888888888889	0.7058823529411765	0.6666666666666666	0.17647058823529413	0.3333333333333333	0.14285714285714285	0.16666666666666666	0.7222222222222222	0.2	0.3333333333333333	0.4666666666666667	0.4117647058823529	0.5625	0.3888888888888889	0.29411764705882354	0.2857142857142857	0.2727272727272727	0.2727272727272727	0.7777777777777778	0.6	0.8125	0.3333333333333333	0.6666666666666666	0.4444444444444444	0.7777777777777778	0.3333333333333333	0.2777777777777778	0.6666666666666666
alycha	0.11764705882352941	0.0	0.35294117647058826	0.6470588235294118	0.2	0.8666666666666667	0.47058823529411764	0.47058823529411764	0.3125	0.23529411764705882	0.45454545454545453	0.0	0.8333333333333334	0.35294117647058826	0.35294117647058826	0.47058823529411764	0.45454545454545453	0.45454545454545453	0.5294117647058824	0.5294117647058824	0.7058823529411765	0.5294117647058824	0.29411764705882354	0.23529411764705882	0.6470588235294118	0.29411764705882354	0.5294117647058824	0.35294117647058826	0.35294117647058826	0.8125	0.47058823529411764	0.75	0.7058823529411765	0.4117647058823529	0.7058823529411765	0.4117647058823529	0.9411764705882353	0.4117647058823529	0.23529411764705882	0.6470588235294118	0.7058823529411765	0.3333333333333333	0.8823529411764706	0.7058823529411765	0.47058823529411764	0.4375	0.6470588235294118	0.17647058823529413	0.625	0.375	0.8235294117647058	0.7647058823529411	0.25	0.875	0.6875	0.5	0.7777777777777778	0.29411764705882354	0.29411764705882354	0.7058823529411765	0.35294117647058826	0.1875	0.5882352941176471	0.375	0.47058823529411764	0.5555555555555556	0.25	0.8235294117647058	0.7647058823529411	0.7647058823529411	0.5882352941176471	0.35294117647058826	0.8235294117647058	0.9411764705882353	0.5294117647058824	0.23529411764705882	0.5882352941176471	0.2	0.5882352941176471	0.7142857142857143	0.17647058823529413	0.4117647058823529	0.7058823529411765	0.23529411764705882	0.7058823529411765	0.7058823529411765	0.4	0.35294117647058826	0.23529411764705882	0.125	0.125	0.5555555555555556	0.5	0.4117647058823529	0.35294117647058826	0.7647058823529411	0.47058823529411764	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.35714285714285715	0.5294117647058824	0.5882352941176471	0.5294117647058824	0.2727272727272727	0.5625	0.5882352941176471	0.2727272727272727	0.8	0.5	0.4375	0.7647058823529411	0.35294117647058826	0.7777777777777778	0.625	0.5	0.7647058823529411	0.3333333333333333	0.5294117647058824	0.29411764705882354	0.47058823529411764	0.7058823529411765	0.8235294117647058	0.5294117647058824	0.375	0.7142857142857143	0.29411764705882354	0.23529411764705882	0.3125	0.5882352941176471	0.4117647058823529	0.625	0.8	0.625	0.1875	0.35294117647058826	0.3125	0.5	0.4117647058823529	0.6470588235294118	0.35294117647058826	0.875	0.23529411764705882	0.5833333333333334	0.3125	0.4117647058823529	0.29411764705882354	0.23529411764705882	0.5	0.6470588235294118	0.23076923076923078	0.47058823529411764	0.47058823529411764	0.23529411764705882	0.36363636363636365	0.23529411764705882	0.5625	0.2857142857142857	0.4	0.6666666666666666	0.8235294117647058	0.4117647058823529	0.6875	0.35294117647058826	0.8235294117647058	0.6470588235294118	0.9411764705882353	0.23529411764705882	0.29411764705882354	0.23529411764705882	0.23529411764705882	0.1875	0.5714285714285714	0.17647058823529413	0.5294117647058824	0.47058823529411764	0.8235294117647058	0.8235294117647058	0.375	0.4117647058823529	0.625	0.5882352941176471	0.625	0.8461538461538461	0.5625	0.23529411764705882	0.7058823529411765	0.6470588235294118	0.29411764705882354	0.47058823529411764	0.35294117647058826	0.9411764705882353	1.0	0.75	0.7777777777777778	0.18181818181818182	0.25	0.46153846153846156	0.75	0.75	0.47058823529411764	0.6875	0.23529411764705882	0.8571428571428571	0.7692307692307693	0.7058823529411765	0.47058823529411764	0.23529411764705882	0.8823529411764706	0.47058823529411764	0.375	0.5294117647058824	0.5625	0.36363636363636365	0.6470588235294118	0.7647058823529411	0.5294117647058824	0.7647058823529411	0.47058823529411764	0.5882352941176471	0.25	0.23529411764705882	0.6153846153846154	0.5882352941176471	0.5882352941176471	0.5882352941176471	0.5882352941176471	0.23529411764705882	0.35294117647058826	0.4117647058823529	0.6428571428571429	0.5882352941176471	0.23529411764705882	0.4117647058823529	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.35294117647058826	0.7058823529411765	0.35294117647058826	0.6666666666666666	0.875	0.4117647058823529	0.35294117647058826	0.4375	0.375	0.7647058823529411	0.7058823529411765	0.7647058823529411	0.7058823529411765	0.375	0.47058823529411764	0.7647058823529411	0.8823529411764706	0.6470588235294118	0.2857142857142857	0.47058823529411764	0.25	0.3333333333333333	0.25	0.23529411764705882	0.7692307692307693	0.35294117647058826	0.4666666666666667	0.4375	0.26666666666666666	0.36363636363636365	0.3333333333333333	0.23529411764705882	0.8125	0.5294117647058824	0.3333333333333333	0.7272727272727273	0.4117647058823529	0.4117647058823529	0.23529411764705882	0.23076923076923078	0.7058823529411765	0.5	0.6470588235294118	0.5294117647058824	0.625	0.35294117647058826	0.3125	0.23529411764705882	0.5294117647058824	0.35294117647058826	0.6470588235294118	0.4375	0.6470588235294118	0.8	0.29411764705882354	0.35294117647058826	0.5294117647058824	0.8461538461538461	0.625	0.23529411764705882	0.5882352941176471	0.4117647058823529	1.0	0.35294117647058826	0.5882352941176471	0.8235294117647058	0.8823529411764706	0.5882352941176471	0.45454545454545453	0.5	1.0	0.5	1.0	0.6666666666666666	0.4	0.75	0.8235294117647058	0.6428571428571429	0.4117647058823529	0.23529411764705882	0.5	0.6428571428571429	0.35714285714285715	0.25	0.26666666666666666	0.23529411764705882	0.23529411764705882	0.29411764705882354	0.6470588235294118	0.5882352941176471	0.7058823529411765	0.5333333333333333	0.5294117647058824	0.3076923076923077	0.75	0.5	0.6	0.13333333333333333	0.5294117647058824	0.5294117647058824	0.8235294117647058	0.35714285714285715	0.35294117647058826	0.35294117647058826	0.8461538461538461	0.5	0.7647058823529411	0.7647058823529411	0.47058823529411764	0.47058823529411764	0.7142857142857143	0.5454545454545454	0.5833333333333334	0.3125	0.6666666666666666	0.4375	0.5882352941176471	0.35294117647058826	0.5333333333333333	0.5882352941176471	1.0	0.5	0.7142857142857143	0.29411764705882354	0.5833333333333334	0.5294117647058824	0.23529411764705882	0.5882352941176471	0.7647058823529411	0.5882352941176471	0.75	0.0	0.1111111111111111	0.8461538461538461	0.47058823529411764	0.625	0.6	0.45454545454545453	0.4166666666666667	0.8235294117647058	0.5714285714285714	0.7058823529411765	0.8	0.42857142857142855	0.5294117647058824	0.5384615384615384	0.45454545454545453	0.0	0.16666666666666666	0.7058823529411765	0.35294117647058826	0.5714285714285714	0.6428571428571429	0.23529411764705882	0.9411764705882353	0.058823529411764705	0.9090909090909091	0.7142857142857143	1.0	0.47058823529411764	0.625	0.7647058823529411	0.25	0.9411764705882353	0.23529411764705882	0.7058823529411765	0.4117647058823529	0.29411764705882354	0.29411764705882354	0.6	0.4117647058823529	0.625	0.23076923076923078	0.5882352941176471	0.375	0.2222222222222222	0.1111111111111111	0.35294117647058826	0.9411764705882353	0.11764705882352941	0.47058823529411764	0.09090909090909091	0.5	0.6666666666666666	0.17647058823529413	0.4666666666666667	0.5294117647058824	0.7647058823529411	0.625	0.23529411764705882	0.35294117647058826	0.5714285714285714	0.5882352941176471	0.625	0.47058823529411764	0.7333333333333333	0.4117647058823529	0.7857142857142857	0.3076923076923077	0.5294117647058824	0.25	0.3125	0.35294117647058826	0.35294117647058826	0.6470588235294118	0.29411764705882354	0.6470588235294118	1.0	0.5	0.6666666666666666	0.45454545454545453	0.6363636363636364	0.29411764705882354	0.4117647058823529	0.6470588235294118	0.6470588235294118	0.5333333333333333	0.5882352941176471	0.6470588235294118	0.5294117647058824	0.3333333333333333	0.5882352941176471	0.3	0.0	0.14285714285714285	0.7647058823529411	0.7647058823529411	0.0	0.47058823529411764	1.0	0.7647058823529411	0.625	0.8333333333333334	1.0	0.5294117647058824	0.2	0.6470588235294118	0.29411764705882354	0.7058823529411765	0.8461538461538461	0.4117647058823529	0.8235294117647058	0.7058823529411765	0.5882352941176471	0.5882352941176471	0.17647058823529413	0.7647058823529411	0.23529411764705882	0.23529411764705882	0.47058823529411764	0.23529411764705882	0.29411764705882354	0.7647058823529411	0.8823529411764706	0.5	0.6	0.29411764705882354	0.7058823529411765	1.0	0.125	0.6875	0.6470588235294118	0.5294117647058824	0.6875	0.6470588235294118	0.1875	0.35294117647058826	0.23076923076923078	0.29411764705882354	0.8235294117647058	0.0	0.4444444444444444	0.4666666666666667	0.375	0.5333333333333333	0.35294117647058826	0.25	0.2857142857142857	0.3	0.3	0.8235294117647058	0.3333333333333333	0.8666666666666667	0.29411764705882354	0.6470588235294118	0.5882352941176471	0.7647058823529411	0.29411764705882354	0.29411764705882354	0.5
